time,random_01,random_02,random_03,random_04,random_05,random_06,random_07,random_08,random_09,random_10
2919,0.865619607,-0.106066303,0.526600359,-0.756035939,0.547923271,0.614121531,0.895415728,0.247928103,0.741743229,-0.571366487
2920,0.234077992,0.65357127,0.451216708,-0.014676461,-0.141497502,0.918463969,-0.547856969,0.580886872,0.100008621,0.459829764
2921,-0.216591873,-0.612814989,0.365508106,0.774627155,0.279371051,0.28359161,0.168061684,0.846061431,0.239716414,-0.819363541
2922,-0.607244015,-0.613603261,0.553400995,-0.889865893,-0.185703917,-0.963529454,0.15122763,0.226327666,-0.153202461,0.685671793
2923,0.440157756,0.830707388,0.917109935,-0.267992287,-0.080234419,0.109111703,-0.463424284,0.056670184,0.32067991,0.936974114
2924,0.868344147,-0.888347817,0.044059569,-0.91125203,0.060745283,0.782410292,-0.470857964,0.699579848,0.804159427,0.285470542
2925,0.385287774,-0.352402078,0.961460286,0.543078675,-0.998111028,-0.424420961,-0.653590489,-0.689669318,-0.720957578,0.804038709
2926,0.77716186,0.392625087,0.487120529,-0.97281827,0.632600019,0.542326384,0.963374151,-0.225661033,0.209295203,-0.369954904
2927,-0.542668266,-0.124725637,0.86200712,-0.652640851,-0.445601317,-0.407694018,-0.462428476,0.562699553,-0.344258984,-0.046679025
2928,0.0931379,-0.744793944,-0.945482701,-0.810526226,-0.295645995,-0.249117728,-0.389699871,0.86629931,0.466146464,-0.6674156
2929,-0.586001617,-0.136490131,0.730049637,0.654568492,-0.363624121,0.668219373,-0.655202811,-0.487215607,0.616284187,0.684162209
2930,0.074099564,0.19078165,-0.18790714,0.607230517,-0.917834329,-0.863869104,0.114359687,0.897960382,-0.953277024,-0.70484681
2931,0.938555554,-0.559321157,-0.895794841,0.223108177,0.884923533,-0.363080812,-0.73362907,-0.695251499,-0.627789468,0.813784156
2932,0.606467813,-0.415471146,-0.531349027,-0.762960921,-0.330945089,0.878558412,0.125307987,-0.681774621,-0.281424981,0.016753091
2933,-0.591906352,0.304743122,-0.380092421,0.772078699,0.720720429,0.18835669,-0.746703735,-0.811455749,0.392578458,0.924239194
2934,-0.198706277,0.201459673,-0.503766685,-0.360125609,0.829938179,-0.384942005,-0.420554599,0.865848966,0.204282249,0.18047617
2935,0.658249752,0.032067175,-0.261160488,-0.50519894,-0.405714345,-0.057538422,0.336993109,0.520104654,0.841642613,0.657058417
2936,-0.117745965,-0.326256445,-0.491267243,0.673679108,-0.601864635,0.551536218,0.098206958,-0.823928349,0.635158584,-0.111664362
2937,-0.209893513,0.137403324,-0.886760116,-0.210305647,-0.27335484,-0.224467161,0.14626583,0.244826335,-0.026067957,-0.536830663
2938,-0.938222616,0.850149293,0.807618818,-0.470270137,0.727810711,0.399342511,0.276564968,0.27438514,-0.304767177,0.586858375
2939,-0.728267787,0.270654064,0.242098478,0.049555424,0.56473711,0.986934733,-0.151065766,0.63418941,0.892318049,0.095682581
2940,0.354368848,0.595953142,0.789019091,-0.270384253,-0.533769357,0.28831116,0.406488531,-0.868033772,-0.710647184,0.323765786
2941,-0.875023866,-0.031040649,0.523220677,0.012649746,-0.919435487,0.73674234,-0.087598834,0.445073298,0.157770386,-0.013460623
2942,0.995076428,0.029018939,-0.686235875,-0.718287695,-0.865784531,-0.930135992,-0.769479234,0.678409221,0.345626377,-0.84688243
2943,-0.772301966,-0.793404542,0.910415126,-0.685027722,-0.500479483,0.682321835,0.994654968,0.374442659,0.002587738,0.843378173
2944,0.250665001,0.65288482,0.99035168,0.485257307,-0.189427944,-0.345901001,0.118685351,0.762851614,0.182536256,-0.238274783
2945,-0.948826889,-0.03283111,-0.468688107,0.673909202,-0.622325324,0.682364204,0.43927432,-0.043350073,0.971940924,-0.41798007
2946,-0.862515122,0.032312172,0.72733264,-0.219730186,-0.863977548,-0.150131986,-0.135841052,0.353212279,-0.426611306,-0.527713454
2947,-0.623325401,-0.546498877,0.118135809,-0.297248267,0.416495668,0.713711604,-0.949713659,0.260839813,-0.37026643,-0.961103977
2948,0.600382888,0.583905725,0.165725121,0.79699201,-0.152288515,0.566953639,-0.145134809,-0.072510344,-0.584833491,0.53107209
2949,0.669648434,-0.576084796,-0.695504152,0.406790535,0.241777553,-0.042833783,0.581126123,-0.243007857,0.588465832,-0.983477011
2950,0.449375421,-0.622621792,-0.487631304,-0.244014909,0.299416159,-0.129784076,-0.077736138,0.921139377,-0.185220339,-0.858676052
2951,-0.43874021,0.98570996,0.080719653,-0.220146057,0.269179165,-0.067533511,-0.60164644,-0.687402531,-0.654850984,-0.581344138
2952,0.285805406,0.159279851,0.809295271,0.300394285,-0.684444481,-0.671693596,0.036409108,0.633596729,0.710279646,0.98133947
2953,0.917571763,-0.564796947,-0.569877645,0.638715782,-0.234801555,-0.145058209,0.800003147,0.563190608,0.831041098,0.688096384
2954,0.074218089,0.899013559,0.821581425,-0.591646605,-0.199853514,-0.206706923,0.085768287,0.495218639,-0.459080871,0.730699771
2955,-0.137093363,0.559580969,0.508703893,0.41466478,0.09170895,0.351908138,0.858207772,-0.824003153,-0.822139978,-0.837656601
2956,0.44823748,-0.875725782,-0.469900378,0.334294518,0.033808406,0.389277644,0.640004518,-0.658864436,0.317544952,0.654340889
2957,-0.651751742,-0.722349856,0.852979323,-0.068269992,0.61934096,0.214528902,0.07877698,0.013305864,0.001742845,0.920164672
2958,-0.359351238,-0.872539943,0.809147717,0.083076349,-0.692417005,0.617790944,-0.312869126,0.311808295,0.140206289,-0.265662921
2959,-0.224044523,-0.085929522,-0.365373579,0.371662794,-0.460807485,-0.337550197,-0.966051586,-0.470075514,0.761177935,0.135187434
2960,-0.891012185,0.962304343,0.698838614,0.531125102,0.535241356,-0.262683986,-0.690549101,-0.190756161,0.909124732,-0.602246999
2961,-0.444150871,-0.832762127,0.735025117,0.814577417,-0.102655355,-0.670771833,-0.827511896,-0.36369594,0.508791871,-0.556349198
2962,0.430907574,0.449195275,0.943281023,0.189420533,-0.761141724,-0.688637306,-0.978714529,0.349256691,-0.109929531,0.568078386
2963,-0.342907835,0.42713877,0.721474494,0.289469362,0.434994136,-0.589218332,-0.673834116,0.929999564,-0.171269872,0.743227643
2964,0.202910298,-0.080596227,-0.960800729,0.07413114,-0.872676955,0.147625318,0.769501321,0.359648187,0.947335014,0.382342943
2965,0.047841635,0.02361375,0.997957626,-0.765527221,0.851486753,-0.664382338,0.273426831,-0.789382747,0.483438693,0.382581619
2966,0.721098256,0.513528826,0.389295022,-0.606485541,-0.954712207,-0.547271374,-0.888453627,0.732628188,0.546667572,-0.690474416
2967,0.065538528,0.370387782,0.019289887,0.58428309,-0.569249209,-0.418350812,0.389340929,0.719250655,-0.74124905,-0.220843432
2968,-0.77715619,-0.731767004,0.527598154,-0.605321409,0.710414072,-0.069456139,-0.679912182,0.477972304,0.987627853,0.820704811
2969,0.551786964,0.302084536,-0.570767956,0.214164872,0.983390544,0.82734684,-0.894215257,0.24699402,-0.086914217,0.062788038
2970,-0.874120405,-0.280458948,-0.113664191,-0.156283904,-0.98793569,0.66659849,0.681967503,0.443946077,-0.697473681,-0.554702429
2971,0.410570535,-0.142827502,-0.12066941,0.289353711,0.356441479,0.07368586,0.534982677,0.376055056,-0.755979457,0.934402179
2972,-0.90148824,0.272037123,0.579967102,-0.624474207,-0.24463649,0.93474757,-0.628975591,0.460648878,0.03679974,-0.223842391
2973,0.562633318,0.652879577,0.520894397,0.878000442,-0.437741935,-0.16217686,0.466688863,0.973696828,-0.161841332,-0.001703484
2974,0.568278525,0.232786627,0.989201032,-0.923267776,0.351579808,0.999391351,-0.318861888,0.500309653,-0.91410754,-0.14067774
2975,0.10515148,0.519544148,-0.90461195,-0.794174877,0.93448927,-0.914616756,0.949349481,-0.999886417,0.135798047,0.59834851
2976,0.710216813,-0.581032021,0.713301795,-0.298944964,-0.345372992,0.876055993,-0.319578188,-0.667412311,0.402066287,-0.527197018
2977,-0.58025591,-0.762927119,0.460499219,-0.718046207,0.284705128,0.64094568,0.348034655,0.267953497,0.973393056,0.935515895
2978,-0.539889499,-0.826402395,0.346054104,0.675110821,-0.695839939,0.195487593,0.9284516,0.796462012,0.47261672,0.617029625
2979,0.346820861,0.015771323,0.279686506,0.237117586,0.560566679,0.405125518,-0.581994984,-0.233773935,-0.276823469,-0.523394966
2980,-0.110433279,0.329775614,0.544400498,0.728310179,-0.748113412,0.58632658,-0.529844356,0.388491121,0.349462987,0.204445638
2981,0.320130689,0.759225754,-0.995604299,-0.386877488,-0.41416496,0.370515211,0.439283541,0.321675271,0.682361785,0.564283806
2982,-0.844356212,0.689057584,-0.987980426,-0.98918403,-0.430852601,-0.119145957,0.427657788,0.292535556,0.340575275,-0.897816177
2983,-0.313503454,0.221019085,0.863828589,-0.31154516,-0.328001583,-0.648025733,-0.327724461,-0.769942474,0.178114243,-0.610580806
2984,0.6149096,0.817283966,0.652308341,-0.616466483,0.598710508,0.622549535,0.349374863,-0.06108439,-0.038051612,0.824695837
2985,-0.302049289,0.63623473,-0.845140715,-0.095906523,0.363456291,-0.563521195,-0.505087,-0.631707627,0.804819669,-0.95851284
2986,-0.895835198,0.259057575,0.717125893,-0.069588845,0.414939888,0.357773976,0.809652936,-0.212098395,0.980029518,-0.361495628
2987,0.726565602,0.133364493,-0.840700989,0.088978138,-0.423124426,-0.092967705,-0.197614642,0.111040378,0.274113743,-0.911281426
2988,0.113838909,0.126824159,0.952955304,-0.294836883,0.148828114,-0.381723378,-0.555757093,-0.098195639,0.331451774,-0.594351497
2989,0.819910672,0.150646411,-0.725323472,0.486697143,-0.74756198,0.018360379,0.395866031,-0.679067354,-0.800005209,0.863334352
2990,0.522593264,0.287619608,0.187501513,0.012538923,-0.705590076,0.604677327,-0.17893706,0.092758924,0.689762776,0.617409647
2991,0.091083685,-0.679057917,-0.279988315,-0.089485876,-0.738412516,0.00874956,0.885535534,-0.293156045,0.04259662,-0.124121994
2992,-0.044235994,0.893884955,0.001894927,0.634526142,0.918516224,-0.801805157,-0.143093142,0.744258566,0.396925386,-0.375803603
2993,-0.305137293,0.134112145,-0.933184024,-0.029033463,-0.997085535,0.744741864,-0.828146351,-0.123174356,0.445568069,0.306952327
2994,0.136415609,-0.132551166,0.9424936,-0.228459217,-0.934968975,0.73997351,0.732461957,0.3765725,0.705298216,-0.070244825
2995,0.901538374,-0.717757973,0.139218229,0.725072992,0.590761256,-0.333033677,0.855938511,-0.374320987,-0.545081774,0.956610346
2996,-0.47724198,0.608917018,-0.240703193,-0.975824547,0.012509287,-0.383366755,-0.231564944,-0.442226637,0.411842131,0.564324378
2997,-0.786389117,0.832510957,0.258890908,-0.427252967,-0.779166133,-0.162566813,0.330741199,-0.618940584,-0.557111501,-0.486982356
2998,-0.492484159,0.695072936,-0.597541725,-0.154956513,-0.707182341,0.798434041,0.224546223,-0.686797457,-0.435495034,-0.149885879
2999,-0.638192264,0.277635182,0.007138145,-0.541049409,-0.126931821,0.882353618,0.362412228,0.706842702,0.592097977,0.357340763
3000,0.06277784,-0.836733959,-0.432244057,-0.822658274,-0.433680922,0.724511835,-0.357223336,-0.851317677,0.082228374,-0.763734938
3001,0.604699083,-0.603141005,0.282176221,-0.541126134,0.863799336,-0.448066587,-0.548445746,-0.471020722,0.884801118,0.227513806
3002,-0.041009628,0.940023604,0.476189691,0.152384391,0.712884749,0.345227159,0.310748368,-0.022265675,-0.021091209,-0.785258485
3003,-0.645196874,0.056148017,0.126920191,-0.148301522,0.135209359,-0.320952786,-0.163301983,-0.427285631,-0.170919484,0.037225111
3004,-0.205733311,-0.764893025,-0.947784267,0.264980427,0.175044746,0.199963501,-0.552505015,-0.116640261,0.820268578,0.762134261
3005,0.628453985,0.886166526,-0.740748781,-0.106796252,0.985074002,0.30506961,-0.161733785,-0.97968119,-0.169165733,-0.239734206
3006,0.882714153,0.027801393,-0.297018506,0.788540353,-0.694535246,-0.766067309,-0.606232518,0.368825015,-0.499353196,-0.553248068
3007,-0.653300132,0.016433645,0.47823501,-0.653879392,0.874340698,-0.782168902,-0.511519916,0.981394401,0.258065523,-0.569534522
3008,-0.290118401,0.573865051,-0.658672365,0.493922224,0.221781069,0.233959591,-0.222568971,-0.173571667,0.599215319,-0.625386983
3009,0.410080083,-0.098186299,0.656234661,-0.273265097,0.650606039,0.927375229,0.353310799,-0.532172321,-0.008292395,0.040024876
3010,0.91848184,-0.523392061,0.458591075,-0.307898151,0.862586235,0.968388,-0.042756285,-0.773988605,0.274077374,0.094976924
3011,-0.14439718,-0.791383532,0.504913751,0.88049614,-0.24981216,0.806156438,-0.998599723,-0.656990259,-0.487606569,-0.309372297
3012,-0.728169364,-0.914438347,-0.44033227,-0.087594268,-0.908671221,-0.511658633,-0.613985616,0.877411465,0.413223561,0.031778712
3013,0.627482479,0.982207417,-0.892873496,-0.139161849,0.177130794,-0.848908862,-0.806804098,-0.051229358,0.378782111,-0.337771078
3014,0.613689921,0.369957173,0.554148693,-0.093877287,-0.830711453,-0.81344504,-0.823368087,-0.971664158,0.534945701,0.134466342
3015,0.81622071,0.366035529,-0.31830529,0.457061334,0.13999303,-0.526906867,0.699659648,0.907275648,0.28424665,-0.106230944
3016,0.407203774,0.465492922,-0.40080383,-0.962039643,0.950851358,0.592730288,-0.466545169,0.520846691,0.321722833,0.912913176
3017,-0.08240696,-0.092189679,-0.006168837,-0.204159855,0.201017528,-0.371335422,-0.825709996,-0.887112013,0.631569081,-0.051689775
3018,-0.836751173,0.588422854,-0.90428545,-0.76294127,-0.812106065,0.229028936,0.257520995,0.538923125,0.488703234,-0.440073213
3019,0.461487944,0.286287569,0.956359667,-0.007449762,-0.028319075,-0.200302666,0.449551929,0.562010283,-0.036001467,0.451415011
3020,0.865363031,0.211219027,0.754086239,-0.349923694,-0.727015988,0.147962117,0.84703682,0.401054106,8.69E-05,0.62212252
3021,-0.928103416,-0.486310345,0.101586094,-0.33583027,-0.119653693,0.015332006,0.789989018,0.878282724,0.281562228,-0.575995773
3022,-0.785921115,0.261624365,0.199378212,0.199526493,-0.878863682,0.131315468,-0.24584082,0.450756897,0.316509473,0.451301443
3023,-0.207222145,-0.798200929,-0.348053331,0.607954292,-0.028059469,-0.035704694,0.191408374,0.599505408,0.859216075,-0.924355362
3024,-0.695432513,0.277575294,0.40044832,0.99722251,0.013277873,-0.725529812,0.276185233,0.341355774,-0.106017998,0.537983302
3025,-0.773775545,-0.327374593,0.080003915,-0.841310282,0.975066775,-0.158260971,-0.813530476,-0.722344541,0.587625246,-0.878614765
3026,-0.427695596,0.605720565,-0.823182766,-0.890446561,0.506118923,0.316565707,-0.142498132,-0.986642301,0.863085434,0.962770884
3027,0.162019444,0.666314274,-0.272568635,-0.902099568,-0.58335858,0.900024646,0.148952859,0.869707561,0.694132704,0.835699997
3028,-0.71674323,-0.435250001,0.176873517,0.095914979,-0.029489357,-0.750279635,0.013343666,-0.698329056,0.885595681,-0.776147777
3029,-0.01116532,0.038072343,0.538397303,-0.625297093,0.598600854,0.454853147,0.893275549,-0.786691189,-0.396997669,0.757643409
3030,-0.279431206,-0.087162747,0.677749543,-0.307272289,-0.065251955,0.642504795,-0.937327419,0.154769309,-0.124210051,0.990114749
3031,-0.185947138,-0.458095783,0.417960466,0.70319455,-0.221347955,0.695883631,0.819993542,0.59638733,-0.480352941,-0.808455864
3032,-0.437636027,0.456773607,-0.154828433,-0.211321092,-0.185586087,-0.158135233,-0.574022712,-0.503723198,-0.977270754,0.896227733
3033,-0.149373141,-0.595187716,0.772736048,-0.023069372,0.420495414,0.522837323,0.983011044,-0.309790907,0.787217516,0.880496468
3034,-0.07299682,0.856582021,0.283495665,0.087535433,-0.108552093,-0.401560231,0.319012865,0.263622901,0.726790126,-0.423836147
3035,0.658539309,-0.666054273,-0.835754624,-0.161562924,-0.679524596,0.99927194,-0.572421664,-0.231778698,-0.780656986,0.670510157
3036,-0.281811495,-0.101341208,0.260523324,-0.248743158,0.894948988,-0.902969435,0.470435787,-0.054660963,-0.479292984,-0.410373507
3037,-0.122401909,0.412837621,0.219293694,0.770356366,-0.274222685,-0.532466106,0.35435605,0.436550359,-0.136066198,-0.760355314
3038,-0.98548057,0.818441157,-0.943726582,0.409818901,0.298856017,0.867454566,-0.249515966,-0.691314956,0.555643729,-0.309944029
3039,0.936295821,0.081503977,-0.252791204,0.83676582,-0.946098198,-0.139264854,-0.231156691,-0.619959341,0.580715306,-0.033721676
3040,-0.325003835,0.074672962,-0.937764368,-0.789613549,0.418376127,-0.019362823,0.195908919,-0.209915708,-0.316178807,0.008820571
3041,-0.943111602,0.132115307,-0.425689362,0.663976474,-0.229587215,-0.652880193,-0.940861915,0.262715539,-0.46521352,-0.069616994
3042,-0.28691454,-0.509993444,-0.899814901,-0.869215544,-0.430987096,0.095097252,0.186177643,-0.660563889,0.330248481,-0.95298114
3043,0.280629106,0.840493554,-0.68956909,0.314636191,-0.92541918,-0.801207891,-0.121582734,-0.605419005,-0.108463254,0.988468369
3044,-0.426732845,-0.505330037,-0.883603552,0.229400343,-0.765668934,-0.76006947,-0.628588748,-0.235169251,-0.502367692,-0.263680245
3045,0.96553041,-0.361509946,0.744041531,-0.458753418,-0.432496265,-0.635866175,-0.324383553,0.529946974,-0.676927752,-0.267914847
3046,-0.835397332,-0.956536649,-0.669300697,0.632609459,-0.217806997,-0.664263988,-0.846622273,0.686644456,0.919377227,-0.155950942
3047,-0.743938363,-0.389435811,-0.851067514,-0.629979023,0.628883529,0.135192125,0.957649533,0.875422637,0.625507164,-0.635503666
3048,-0.472898038,0.425119937,0.126487618,0.966117522,0.855171735,-0.398447848,0.766519899,-0.885986865,0.730617821,0.682351956
3049,-0.574116745,0.858557347,-0.512837611,0.735210585,0.796750735,-0.882018927,0.126225398,0.226350883,0.163244546,-0.707999689
3050,0.892805659,0.735741023,0.17869487,0.481365322,0.787223761,-0.243114084,0.117498934,0.54836646,0.754897337,0.479755158
3051,-0.309052418,0.704649645,0.684232665,0.598986375,-0.124060561,-0.494106047,0.453001114,-0.355384428,0.155047129,-0.892345832
3052,-0.189154754,-0.178069883,0.495930108,0.400289041,0.368790636,-0.495788557,0.51981063,0.130894977,-0.630621204,0.123017945
3053,0.073082703,-0.377607353,0.91386991,-0.944940049,0.009935085,-0.46057442,0.550107159,-0.067905709,0.779536364,0.180092543
3054,-0.448342625,-0.931575068,-0.358982709,0.795890637,-0.677140608,-0.839194859,-0.725447549,-0.970141314,-0.959450062,-0.692095612
3055,-0.188657182,-0.394191351,0.562479675,-0.646983996,0.905420065,0.166175242,-0.656997112,-0.852655533,0.268319214,-0.330788644
3056,-0.128981623,-0.420202747,0.968118803,-0.059506076,0.762069601,0.866635012,0.736758622,0.651965135,-0.500900972,0.193115642
3057,-0.355891682,0.467791982,0.569724475,0.640805829,0.796569974,-0.075431284,-0.555477521,0.594690119,-0.367966241,0.263077838
3058,-0.993128621,-0.236707961,0.225333286,-0.810632967,0.956872734,-0.203083117,0.813688183,-0.886951888,0.293971566,-0.509405453
3059,0.945938148,0.169153842,-0.896497886,0.953361638,0.930773588,0.11680617,0.697728733,-0.298443475,0.396707015,0.866563611
3060,-0.77417482,-0.154473173,0.406502338,-0.488823239,0.77243226,-0.667091479,-0.87813215,-0.368913895,0.716938833,0.193294187
3061,0.09714439,0.496981195,0.852882021,-0.01175961,0.560564908,-0.639945724,0.158835657,0.121565878,-0.914337387,-0.323586347
3062,0.744594761,-0.731287633,-0.375507378,0.161450801,-0.027535551,0.258246948,-0.800340381,-0.093855162,0.15757654,-0.770596118
3063,0.72518912,0.419112709,-0.668403064,0.668004192,0.595182748,0.074786256,0.960918324,0.089709018,0.539166964,0.452656927
3064,0.221087399,0.977245187,0.295885894,-0.588660639,-0.750818139,0.485913096,0.803009491,-0.418979905,-0.766399837,0.643129273
3065,-0.997043808,0.349246182,0.471761905,0.135267448,0.222157379,-0.447049069,-0.106029004,-0.998138404,0.318300678,-0.37464581
3066,-0.351948089,-0.435262299,-0.816959651,-0.214939213,0.217023636,-0.413512534,-0.907000638,0.529255357,0.100594607,-0.028305434
3067,0.740886561,-0.627640976,0.62081037,0.936032993,0.493157867,0.058059139,0.747812324,0.454605907,-0.7569199,0.555477239
3068,0.013668918,0.345056656,-0.585006808,0.665867385,-0.613482219,0.731856662,-0.124818716,-0.522344428,-0.118798647,-0.383579668
3069,0.810479902,0.847077655,-0.741036499,0.394078911,0.426874562,0.339210345,0.336183938,0.906488305,-0.724406614,-0.650373163
3070,0.97262953,-0.783655971,0.214591967,-0.497541435,0.418307515,-0.932823079,0.175538176,-0.587434097,0.271545903,-0.949162574
3071,-0.370625869,0.606751247,0.208444202,-0.112178378,0.039455941,-0.265921535,-0.420116938,0.180587944,0.284428283,0.404418195
3072,-0.974327385,0.901607586,0.788586473,0.471086418,-0.928146405,-0.282474527,0.355877429,0.865644002,0.517352507,0.105626513
3073,-0.177911039,0.541830362,0.072662289,0.314232411,0.208338684,0.54092394,0.169472759,-0.895840674,0.814006387,0.037961244
3074,0.548161852,-0.797252874,-0.644002228,0.297112715,0.42170735,-0.729781411,-0.137247784,0.846685146,0.278062819,0.28232093
3075,0.904637676,0.136165158,0.541128059,0.178075241,-0.166620147,0.361741927,0.369904558,0.525857192,-0.723921638,0.000731831
3076,0.452731549,-0.117108901,0.36679261,-0.480425459,0.692564791,-0.566634996,-0.516546489,0.351673323,-0.512391886,-0.135246375
3077,0.032878318,0.327213168,0.467352725,0.51798407,-0.648795387,0.514217931,-0.085211162,-0.63652156,-0.713412692,-0.713337242
3078,0.467909661,-0.372135197,0.34407799,0.899244521,0.460521437,-0.247666894,0.52115724,0.538846267,0.955984297,-0.89577311
3079,0.700811327,-0.7929229,-0.460465107,0.806978143,0.663846393,0.644738451,0.253935431,0.937281981,0.497074252,-0.90900154
3080,0.636772432,0.215832472,0.803820273,0.867477977,-0.944778371,-0.169598459,0.038745796,-0.851657869,0.625139872,-0.969696773
3081,0.443228013,-0.8135274,-0.719701445,0.459718887,-0.530809316,0.746963966,0.393352572,0.662219558,0.22220597,0.949909456
3082,-0.117056465,-0.823037691,-0.687283938,-0.521915589,-0.391079768,-0.038264623,0.009762034,0.811277878,0.902243736,-0.801848806
3083,-0.125779263,0.285057288,0.87038371,-0.118847114,-0.140203927,-0.983398384,-0.385158292,0.733410822,0.140316439,0.399629988
3084,0.67187053,0.573859769,0.81413847,-0.836355167,-0.315424508,-0.96201051,0.573774588,-0.185060436,-0.103860407,-0.917327279
3085,-0.229778691,-0.064469518,-0.850844299,-0.578243456,-0.817927558,-0.162716358,-0.156963089,-0.282717308,-0.332797027,-0.152848976
3086,0.348830865,-0.267402939,0.987806833,-0.469137696,0.913250011,-0.158263317,0.229457675,-0.383124754,-0.29352481,0.467190413
3087,-0.844362908,-0.145432502,0.492875047,-0.801465457,0.53657297,0.557040258,0.553368021,-0.839295896,-0.743267994,0.661805426
3088,0.657953429,-0.974306768,0.40633217,-0.963672128,-0.51963852,-0.931437621,0.519609263,-0.626939909,0.407951455,0.810791736
3089,-0.967509054,-0.698766597,0.461809586,0.414564776,0.094371676,-0.799179642,-0.43629803,0.343167389,0.768820905,0.135774532
3090,-0.774613538,-0.785926523,-0.97671784,0.939352465,0.086866946,0.269402585,0.797232617,0.680753665,-0.878034717,-0.123642527
3091,-0.017950974,0.527441496,-0.470568943,-0.393904181,0.434535764,0.143741331,0.550553059,0.306524988,0.023789738,-0.919987216
3092,0.365974105,0.48005251,0.549708039,0.222259097,-0.699907767,-0.468612073,-0.181977992,-0.805731078,0.695120058,-0.182800564
3093,0.212663519,-0.995237793,0.240436736,-0.386738087,-0.837146308,0.360939547,-0.718324236,0.736085611,0.909305633,0.740488509
3094,0.794519316,-0.912437287,-0.53063604,-0.48741051,-0.568383708,-0.799601952,-0.507565826,-0.30493642,-0.239489639,-0.39859067
3095,-0.385014218,-0.789335544,0.595848855,0.548076702,0.481209532,-0.85012533,0.570332274,0.639002148,0.49290079,-0.934010759
3096,0.08493111,0.225140156,-0.108531722,0.257780024,-0.670248252,-0.362517545,-0.971464833,0.918403194,0.845373782,-0.970805674
3097,0.471833539,0.763688632,-0.571190664,0.558100426,0.967535832,0.352419882,0.145669837,0.643939685,-0.289223346,-0.410140979
3098,-0.687695798,0.495038609,0.437146885,0.524102686,0.303071178,-0.448036648,0.493787252,-0.778214657,-0.181567295,-0.648242332
3099,0.364903082,0.9758794,-0.725332661,-0.739209982,-0.661021173,-0.633557689,-0.304488276,-0.906808992,-0.864631657,-0.456068708
3100,0.761558981,-0.48332397,-0.869551839,0.880177104,0.911942558,0.440809782,0.935852175,0.509853819,-0.093364357,-0.930580856
3101,-0.266639734,-0.64785986,-0.879627439,-0.739906177,0.608752747,0.248423924,-0.674656403,0.8522722,-0.66432503,0.770196432
3102,-0.933971174,-0.186828953,-0.217591621,-0.814643432,0.696950981,0.974211703,-0.875890541,0.424623835,-0.570317519,0.625591061
3103,0.039560106,-0.909236371,-0.800804025,0.002823909,0.981652277,0.12758246,0.146416484,0.073005561,-0.108397441,-0.234731998
3104,-0.774571205,-0.245645036,-0.846494517,0.447447463,-0.782780062,0.54827241,0.527992238,-0.793009699,-0.328483948,0.584867079
3105,0.804770556,-0.72058893,0.248105608,-0.262837215,-0.3675762,-0.380200025,0.01752813,0.868419809,0.608794269,-0.739044039
3106,-0.560056663,-0.592951601,-0.825441072,-0.389226882,0.929613166,0.940267657,-0.562022331,-0.873833407,-0.602092654,0.61604477
3107,0.246953003,0.698939567,0.98213516,0.255647525,-0.765878072,-0.746323556,-0.918265853,0.784696121,-0.869780614,-0.513759294
3108,-0.273720565,-0.300439131,-0.066237857,-0.951997936,-0.64679897,0.252644444,-0.791683819,0.875613031,-0.506979442,0.536134378
3109,0.577199709,-0.526519454,0.970039298,-0.344485707,0.204808299,-0.97711133,-0.705692637,0.070639353,0.559810495,0.799967774
3110,0.907278549,0.496843592,0.266462512,-0.083333461,-0.366693143,0.262893138,0.012761335,-0.118692688,-0.697968201,-0.47552742
3111,0.373074592,0.078442109,-0.479346151,0.20967675,0.193725589,-0.940516633,-0.071927233,0.493598723,0.897085069,0.873945657
3112,-0.978016672,0.711124349,-0.152702109,0.812268447,0.579702575,-0.272363427,0.503161051,0.72038219,0.146352509,-0.22767467
3113,0.915573587,0.268805148,0.295087251,0.603993643,0.817021921,0.182341726,0.017513801,-0.054751305,-0.700179746,-0.852983341
3114,-0.003793382,-0.642504662,-0.592025932,0.953239955,-0.517783466,-0.115157863,-0.728630942,-0.872716777,-0.618021556,0.761659464
3115,0.081586903,0.850730761,0.694359567,-0.651449335,-0.818101187,0.269248819,0.915319337,-0.466731157,-0.727784598,0.688059212
3116,-0.880333889,0.899745203,-0.126173359,-0.737332497,-0.970308158,-0.485838936,0.573741203,-0.292012082,-0.264043558,-0.324038743
3117,-0.677746241,0.075789287,0.132775529,-0.115192291,0.341490506,-0.724553874,-0.955927835,-0.801893582,-0.742605257,-0.680892155
3118,0.515987398,-0.457284115,0.073627479,0.439406158,-0.106284707,0.670856826,-0.086916388,0.957265227,-0.646766575,-0.164253572
3119,-0.354800448,0.176094485,0.031258906,-0.84385529,0.264098723,0.621473006,0.348024456,-0.434045982,0.36989642,-0.750346367
3120,0.23689609,0.054734838,-0.041180561,-0.345233231,0.415396232,0.125810746,-0.710167518,0.130693616,-0.100732789,0.103510917
3121,0.187856358,-0.382903594,-0.060946629,0.644525765,0.80601163,0.125764358,0.814265577,0.383457006,0.639098937,0.746453036
3122,-0.903750333,-0.13434824,0.505025408,-0.30633726,0.652624681,-0.310269465,0.797757585,-0.320343806,0.592405351,0.173612817
3123,-0.212376003,0.44357664,0.433186979,-0.667445627,-0.5560975,0.163253165,-0.64642009,0.416092752,0.7365184,-0.059481756
