time,random_input,value,random_output
4249,0.2,0.515450975,0.299440307
4250,0.2,0.486437696,0.478802843
4251,0.2,0.464354166,-0.498976661
4252,0.2,0.451920501,-0.049853824
4253,0.2,0.452664612,-0.377137714
4254,0.2,0.470284892,0.376673489
4255,0.2,0.506985068,-0.312361982
4256,0.2,0.561454499,-0.153627917
4257,0.2,0.62839586,-0.004688307
4258,0.2,0.700453067,0.453486812
4259,0.2,0.770832212,0.505262026
4260,0.2,0.834708466,-0.507188695
4261,0.2,0.889294789,-0.446149674
4262,0.2,0.933354912,-0.402349226
4263,0.2,0.966703663,0.277523047
4264,0.2,0.989843774,-0.427986361
4265,0.2,1.003723413,0.419510879
4266,0.2,1.00958422,0.170245572
4267,0.2,1.008888943,-0.444343436
4268,0.2,1.003326594,-0.420462132
4269,0.2,0.994887543,0.499872944
4270,0.2,0.985977422,0.209987448
4271,0.2,0.979480805,-0.018641444
4272,0.2,0.978602935,0.492962032
4273,0.2,0.986321111,0.207835836
4274,0.2,1.00448457,-0.244759632
4275,0.2,1.032808232,-0.003416784
4276,0.2,1.068006483,0.545177993
4277,0.2,1.103720269,0.275585305
4278,0.2,1.13247094,-0.19707762
4279,0.2,1.149155156,0.024555397
4280,0.2,1.152991785,-0.416613896
4281,0.2,1.146550405,0.508882676
4282,0.2,1.133706765,0.414489259
4283,0.2,1.118227524,0.543727467
4284,0.2,1.103177596,-0.205872008
4285,0.2,1.090752636,0.481488678
4286,0.2,1.082224796,0.337431782
4287,0.2,1.077881877,0.110781573
4288,0.2,1.076968899,0.047562914
4289,0.2,1.077688776,0.017801573
4290,0.2,1.077290693,-0.392442618
4291,0.2,1.072271887,-0.282840367
4292,0.2,1.058920281,-0.145523821
4293,0.2,1.034610608,0.24135165
4294,0.2,0.9994901,0.254832481
4295,0.2,0.956824466,-0.29976086
4296,0.2,0.911326628,-0.149414618
4297,0.2,0.867271011,0.235441414
4298,0.2,0.827737981,-0.499411957
4299,0.2,0.79462692,0.196773992
4300,0.2,0.768808394,-0.470121709
4301,0.2,0.750217877,-0.367787756
4302,0.2,0.737957851,-0.33958078
4303,0.2,0.730509016,-0.101120968
4304,0.2,0.726075794,0.171258779
4305,0.2,0.723010574,0.123069815
4306,0.2,0.720229171,0.362160148
4307,0.2,0.71754607,-0.433604053
4308,0.2,0.715906213,0.154076036
4309,0.2,0.717519866,0.148870512
4310,0.2,0.725785484,0.016231537
4311,0.2,0.744556237,-0.258110695
4312,0.2,0.776294237,0.457551559
4313,0.2,0.81996027,-0.45243098
4314,0.2,0.87093011,-0.002524255
4315,0.2,0.923444395,-0.488400336
4316,0.2,0.973130085,0.345197191
4317,0.2,1.017805414,0.241587882
4318,0.2,1.057003966,0.242711738
4319,0.2,1.09119045,0.318736672
4320,0.2,1.121145555,-0.145556908
4321,0.2,1.147608256,0.49015405
4322,0.2,1.171130142,-0.553148716
4323,0.2,1.192072728,-0.417088384
4324,0.2,1.210688016,0.506719138
4325,0.2,1.227243646,0.367525681
4326,0.2,1.242169591,0.330764098
4327,0.2,1.256183994,-0.203430941
4328,0.2,1.270262895,-0.148548266
4329,0.2,1.285163059,0.084787069
4330,0.2,1.300247467,-0.281845202
4331,0.2,1.312151053,-0.07505797
4332,0.2,1.315103858,0.46929948
4333,0.2,1.303930897,-0.207573323
4334,0.2,1.277079962,-0.152198762
4335,0.2,1.236630616,0.091685183
4336,0.2,1.186290275,-0.063442443
4337,0.2,1.12972473,-0.299238867
4338,0.2,1.069888498,-0.378887416
4339,0.2,1.008963353,-0.458863067
4340,0.2,0.948499815,-0.002494876
4341,0.2,0.889573698,0.152611806
4342,0.2,0.832903656,0.553785548
4343,0.2,0.778926074,-0.105620178
4344,0.2,0.727837936,0.385597237
4345,0.2,0.679627916,-0.202322208
4346,0.2,0.634135196,0.452750091
4347,0.2,0.591188379,0.151690256
4348,0.2,0.550825725,-0.382850633
4349,0.2,0.513482454,-0.146871779
4350,0.2,0.480030471,0.350410778
4351,0.2,0.451750594,-0.479158754
4352,0.2,0.430416914,0.006340973
4353,0.2,0.418527042,0.503846919
4354,0.2,0.41948535,-0.13310816
4355,0.2,0.437273781,-0.082641074
4356,0.2,0.474959461,0.223046857
4357,0.2,0.532113806,0.463262938
4358,0.2,0.603221507,0.425462607
4359,0.2,0.679435143,0.519321525
4360,0.2,0.752363875,-0.14239983
4361,0.2,0.816486907,-0.074837177
4362,0.2,0.869256609,-0.384503355
4363,0.2,0.910137535,-0.495478832
4364,0.2,0.939666938,0.338196811
4365,0.2,0.958872196,0.159411043
4366,0.2,0.969003822,-0.011104773
4367,0.2,0.971452794,-0.323350398
4368,0.2,0.967746293,-0.162664332
4369,0.2,0.959582208,0.323977668
4370,0.2,0.948908609,0.160074306
4371,0.2,0.938049399,-0.522052746
4372,0.2,0.929821218,-0.368197014
4373,0.2,0.927480453,0.167824467
4374,0.2,0.934257679,0.089390373
4375,0.2,0.952387506,0.200803611
4376,0.2,0.981915119,-0.119621519
4377,0.2,1.019754488,0.482111331
4378,0.2,1.059747002,0.240701802
4379,0.2,1.09473413,0.416199959
4380,0.2,1.119835575,0.38429001
4381,0.2,1.134077817,-0.379485976
4382,0.2,1.139486558,0.426848549
4383,0.2,1.139337526,-0.181474556
4384,0.2,1.136911669,0.553680356
4385,0.2,1.134898127,-0.51766606
4386,0.2,1.135160306,-0.485801314
4387,0.2,1.138649615,-0.099980244
4388,0.2,1.145392549,0.552260938
4389,0.2,1.154552009,-0.224638508
4390,0.2,1.16454579,-0.225758086
4391,0.2,1.173120403,0.196293302
4392,0.2,1.177265449,-0.006492922
4393,0.2,1.173170228,0.266681679
4394,0.2,1.157046602,0.221299831
4395,0.2,1.127310309,0.131654233
4396,0.2,1.086209374,0.248627989
4397,0.2,1.038580295,-0.04314354
4398,0.2,0.989280189,0.468485628
4399,0.2,0.941801529,0.397759964
4400,0.2,0.898135797,-0.497955635
4401,0.2,0.859051204,0.10792547
4402,0.2,0.824391246,-0.189690966
4403,0.2,0.793355813,-0.143958592
4404,0.2,0.764803468,-0.176046302
4405,0.2,0.737575232,-0.153340196
4406,0.2,0.71078922,0.328888995
4407,0.2,0.684040244,-0.03099316
4408,0.2,0.657480734,0.439189465
4409,0.2,0.631839446,-0.072350975
4410,0.2,0.608485349,-0.387420424
4411,0.2,0.589597714,0.245969237
4412,0.2,0.578335388,-0.245139323
4413,0.2,0.578653752,0.28686728
4414,0.2,0.59429698,-0.044425015
4415,0.2,0.626932546,0.53486275
4416,0.2,0.674606295,0.457745043
4417,0.2,0.732200624,0.151752805
4418,0.2,0.79369004,-0.415942638
4419,0.2,0.854172936,0.520345861
4420,0.2,0.910529308,0.250013948
4421,0.2,0.961102004,0.160349119
4422,0.2,1.005131595,-0.292760421
4423,0.2,1.04232358,0.041170837
4424,0.2,1.072625053,0.195987298
4425,0.2,1.096162626,0.140561871
4426,0.2,1.1132685,0.19270031
4427,0.2,1.124544256,-0.234932248
4428,0.2,1.130948998,-0.297156014
4429,0.2,1.133913748,0.430023353
4430,0.2,1.135448763,0.102140662
4431,0.2,1.138125821,-0.077687944
4432,0.2,1.1447414,-0.075980254
4433,0.2,1.157523291,0.17871867
4434,0.2,1.176985044,0.07510879
4435,0.2,1.200805896,-0.341406779
4436,0.2,1.223466774,-0.265989298
4437,0.2,1.237710576,-0.146479564
4438,0.2,1.237751208,0.119395959
4439,0.2,1.221784787,-0.029035085
4440,0.2,1.191803647,0.543893462
4441,0.2,1.15170625,-0.209626403
4442,0.2,1.105597238,-0.229586824
4443,0.2,1.056951113,-0.316362873
4444,0.2,1.008401857,-0.214124287
4445,0.2,0.961794031,-0.514369305
4446,0.2,0.918270539,0.22387263
4447,0.2,0.878298702,0.416892366
4448,0.2,0.841627837,-0.052457276
4449,0.2,0.807267785,0.401075591
4450,0.2,0.773665872,-0.340618851
4451,0.2,0.739225918,-0.218731455
4452,0.2,0.703055254,-0.34670575
4453,0.2,0.665499094,0.239443769
4454,0.2,0.628062246,0.003595778
4455,0.2,0.592875274,-0.288788295
4456,0.2,0.562258963,-0.032593016
4457,0.2,0.538662712,0.195570097
4458,0.2,0.524802777,0.143031769
4459,0.2,0.523643343,0.238920783
4460,0.2,0.537865886,-0.431237101
4461,0.2,0.56872587,0.408462495
4462,0.2,0.614880606,-0.054098655
4463,0.2,0.672290092,0.556543267
4464,0.2,0.735542334,-0.486474768
4465,0.2,0.799576559,0.443120102
4466,0.2,0.860643372,-0.380981062
4467,0.2,0.916317294,-0.18941596
4468,0.2,0.965049276,-0.471117414
4469,0.2,1.005767493,0.041348604
4470,0.2,1.037775566,0.458533875
4471,0.2,1.06088691,0.28452306
4472,0.2,1.075553605,0.163745369
4473,0.2,1.082848506,-0.260483253
4474,0.2,1.084360797,-0.311777724
4475,0.2,1.082113103,0.036204275
4476,0.2,1.0785251,-0.273730356
4477,0.2,1.076351503,-0.023244613
4478,0.2,1.078462288,0.188203878
4479,0.2,1.087355148,-0.516508575
4480,0.2,1.104410761,-0.217018876
4481,0.2,1.129006681,0.096024591
4482,0.2,1.157704029,0.43856485
4483,0.2,1.184184904,0.438939973
4484,0.2,1.201037649,0.055964264
4485,0.2,1.203069427,0.37785451
4486,0.2,1.189480882,0.239322332
4487,0.2,1.163195356,-0.038573303
4488,0.2,1.128709081,0.398920748
4489,0.2,1.090383081,0.180790015
4490,0.2,1.051701489,0.280097994
4491,0.2,1.015136803,0.115419606
4492,0.2,0.982206553,0.255047541
4493,0.2,0.953506186,-0.51763262
4494,0.2,0.928675888,-0.109500561
4495,0.2,0.90637722,-0.234263016
4496,0.2,0.88442846,0.031134387
4497,0.2,0.860252763,0.365311452
4498,0.2,0.83169122,-0.290320799
4499,0.2,0.797957639,0.491004179
4500,0.2,0.760147552,0.039399679
4501,0.2,0.720838325,0.162042738
4502,0.2,0.683161623,-0.047652771
4503,0.2,0.650152372,0.201208524
4504,0.2,0.62460598,-0.295036764
4505,0.2,0.609101316,0.324659059
4506,0.2,0.605810159,-0.002921471
4507,0.2,0.615975741,0.536557997
4508,0.2,0.639321275,-0.160335233
4509,0.2,0.673899701,-0.360317471
4510,0.2,0.71664909,0.007676668
4511,0.2,0.764334308,0.487685103
4512,0.2,0.814311099,-0.199401365
4513,0.2,0.864811394,0.504679647
4514,0.2,0.914762002,0.319785853
4515,0.2,0.963270325,-0.534159429
4516,0.2,1.009037563,0.559694083
4517,0.2,1.050179927,0.162037363
4518,0.2,1.084764492,-0.235437539
4519,0.2,1.111623897,-0.261466127
4520,0.2,1.130760245,-0.014669398
4521,0.2,1.143241701,-0.489260453
4522,0.2,1.150905617,0.115162039
4523,0.2,1.156068611,-0.435020076
4524,0.2,1.161237651,-0.300354096
4525,0.2,1.168751479,-0.088550388
4526,0.2,1.180337233,0.156392279
4527,0.2,1.196641871,0.136867383
4528,0.2,1.216813738,0.045010172
4529,0.2,1.238220462,0.161050019
4530,0.2,1.256502801,0.556910774
4531,0.2,1.26629031,0.208992818
4532,0.2,1.262734715,-0.124210503
4533,0.2,1.243376752,0.358390436
4534,0.2,1.209168048,0.516614184
4535,0.2,1.163779942,-0.401635614
4536,0.2,1.111826043,0.09575784
4537,0.2,1.057395272,0.493286394
4538,0.2,1.003465846,0.279736008
4539,0.2,0.951894159,-0.390108958
4540,0.2,0.903574335,0.559826209
4541,0.2,0.858594215,-0.266390752
4542,0.2,0.816393739,0.153179744
4543,0.2,0.775997705,0.093226578
4544,0.2,0.736359929,-0.346712187
4545,0.2,0.69675542,0.282106926
4546,0.2,0.657072097,-0.09581126
4547,0.2,0.617876059,-0.005979173
4548,0.2,0.580269814,-0.340889379
4549,0.2,0.545710701,0.173797167
4550,0.2,0.515963208,-0.438172947
4551,0.2,0.493231758,0.17760042
4552,0.2,0.480358675,0.087499039
4553,0.2,0.480796787,0.065070912
4554,0.2,0.497910625,-0.282914123
4555,0.2,0.533386795,-0.336381884
4556,0.2,0.585570002,0.367056427
4557,0.2,0.649384796,0.375927806
4558,0.2,0.71823079,0.334203042
4559,0.2,0.786183575,-0.387300921
4560,0.2,0.849022343,-0.212561694
4561,0.2,0.904152163,-0.041161702
4562,0.2,0.950148524,0.336210595
4563,0.2,0.986392714,-0.093291814
4564,0.2,1.012886207,-0.05046701
4565,0.2,1.030156698,0.187848715
4566,0.2,1.039176566,-0.176003557
4567,0.2,1.041287228,-0.423160403
4568,0.2,1.038163449,-0.126574174
4569,0.2,1.031840246,0.243514692
4570,0.2,1.024779515,-0.351206745
4571,0.2,1.019881726,0.468556682
4572,0.2,1.020275756,0.417968686
4573,0.2,1.028751033,0.058172278
4574,0.2,1.046894121,0.398408519
4575,0.2,1.074137835,-0.25417628
4576,0.2,1.106937994,-0.400515277
4577,0.2,1.138753827,-0.074810474
4578,0.2,1.16203553,0.022671423
4579,0.2,1.171726732,0.456293338
4580,0.2,1.167246354,0.109035585
4581,0.2,1.15149631,0.340052889
4582,0.2,1.128704794,0.468160062
4583,0.2,1.102918705,0.351673497
4584,0.2,1.0773981,-0.269776505
4585,0.2,1.054486686,-0.014407342
4586,0.2,1.03559968,0.53389676
4587,0.2,1.021173823,-0.299787384
4588,0.2,1.010574357,-0.557261511
4589,0.2,1.002045259,-0.545779811
4590,0.2,0.992820989,0.145150298
4591,0.2,0.979521731,0.116916875
4592,0.2,0.958992672,-0.431098084
4593,0.2,0.929609718,-0.379046793
4594,0.2,0.892357444,0.135471145
4595,0.2,0.850543232,0.088845313
4596,0.2,0.808309198,0.282384237
4597,0.2,0.769370156,-0.22796802
4598,0.2,0.736611208,0.357072744
4599,0.2,0.712114272,-0.091939827
4600,0.2,0.697151629,-0.066109793
4601,0.2,0.692051807,0.370442747
4602,0.2,0.696096349,-0.306608892
4603,0.2,0.707646465,0.322519711
4604,0.2,0.724550307,0.388066738
4605,0.2,0.744702196,0.114496253
4606,0.2,0.766580474,-0.152043054
4607,0.2,0.789657381,-0.01482104
4608,0.2,0.814609515,0.253610515
4609,0.2,0.843173545,-0.144784836
4610,0.2,0.877342325,-0.495731594
4611,0.2,0.917801305,0.388010093
4612,0.2,0.962604676,-0.366009488
4613,0.2,1.0077415,0.55602974
4614,0.2,1.049281255,0.3369022
4615,0.2,1.084979206,-0.08213765
4616,0.2,1.114466412,0.005766107
4617,0.2,1.138674027,0.168021474
4618,0.2,1.159161781,0.101545236
4619,0.2,1.177578414,-0.52321951
4620,0.2,1.195279162,-0.302425795
4621,0.2,1.213103923,-0.266822878
4622,0.2,1.231321487,0.46970749
4623,0.2,1.249716564,-0.489892574
4624,0.2,1.267745555,-0.545157192
4625,0.2,1.284636321,0.393558316
4626,0.2,1.299279848,-0.473302901
4627,0.2,1.309804624,-0.055377175
4628,0.2,1.313028058,0.255169733
4629,0.2,1.30473696,-0.344179436
4630,0.2,1.281771461,0.075814396
4631,0.2,1.2443389,-0.522570861
4632,0.2,1.195763028,0.390390068
4633,0.2,1.140341897,-0.142525847
4634,0.2,1.081710027,-0.447063002
4635,0.2,1.022343368,-0.542038669
4636,0.2,0.963690928,-0.417419509
4637,0.2,0.906485662,-0.184449069
4638,0.2,0.851049202,0.26844654
4639,0.2,0.797527841,0.444083811
4640,0.2,0.74603822,-0.130030523
4641,0.2,0.69672748,-0.545699323
4642,0.2,0.649777752,-0.169263361
4643,0.2,0.605398256,-0.058782596
4644,0.2,0.563845491,-0.181894847
4645,0.2,0.525498301,-0.075415393
4646,0.2,0.490989404,-0.476820545
4647,0.2,0.461364866,-0.438861112
4648,0.2,0.438251653,0.25565367
4649,0.2,0.424042359,0.288455404
4650,0.2,0.42200754,-0.376104137
4651,0.2,0.435979049,-0.025312746
4652,0.2,0.469078861,0.218851588
4653,0.2,0.521528055,0.151867448
4654,0.2,0.589060107,0.360333002
4655,0.2,0.663888895,-0.156470409
4656,0.2,0.737747725,-0.518454681
4657,0.2,0.804434283,0.446008104
4658,0.2,0.860515453,-0.225839929
4659,0.2,0.904781994,0.217460432
4660,0.2,0.937412356,0.38421708
4661,0.2,0.959317908,0.149721761
4662,0.2,0.971750951,0.425921276
4663,0.2,0.976119393,-0.347467698
4664,0.2,0.973938369,0.46445941
4665,0.2,0.966866709,0.284491866
4666,0.2,0.956798098,-0.068464215
4667,0.2,0.945987393,-0.428660671
4668,0.2,0.937161478,-0.272856283
4669,0.2,0.933481314,0.256993341
4670,0.2,0.938157441,0.503840745
4671,0.2,0.953630263,0.026489921
4672,0.2,0.98049771,-0.523922757
4673,0.2,1.016507357,0.149530955
4674,0.2,1.056178044,0.106487929
4675,0.2,1.092236185,-0.38014068
4676,0.2,1.118905039,0.013706333
4677,0.2,1.134294209,-0.023347175
4678,0.2,1.13999474,0.547225665
4679,0.2,1.139256846,0.424642481
4680,0.2,1.135520757,0.045935929
4681,0.2,1.131694185,0.282424359
4682,0.2,1.129880158,-0.275763029
4683,0.2,1.131276789,0.033634573
4684,0.2,1.136141036,-0.070132049
4685,0.2,1.143817036,-0.421272722
4686,0.2,1.15283716,-0.038349776
4687,0.2,1.161024777,0.16783775
4688,0.2,1.165476267,0.297762672
4689,0.2,1.162519364,0.001406554
4690,0.2,1.148314078,0.103142774
4691,0.2,1.120764793,0.428142402
4692,0.2,1.081424002,-0.443883076
4693,0.2,1.034830751,-0.085694503
4694,0.2,0.985993146,-0.026523952
4695,0.2,0.938708416,0.254440813
4696,0.2,0.895252899,0.392945059
4697,0.2,0.856622071,-0.533122926
4698,0.2,0.822821927,0.085007993
4699,0.2,0.793134511,0.34698306
4700,0.2,0.766403303,-0.122659618
4701,0.2,0.741357205,0.377239162
4702,0.2,0.716933759,0.16678815
4703,0.2,0.692529901,-0.314979779
4704,0.2,0.66813285,-0.418657849
4705,0.2,0.64436144,-0.009797389
4706,0.2,0.622519423,-0.123067263
4707,0.2,0.604744079,-0.068801779
4708,0.2,0.59417666,0.411293286
4709,0.2,0.594806635,0.180496819
4710,0.2,0.610466151,0.434605224
4711,0.2,0.642902617,-0.119571023
4712,0.2,0.690164693,-0.426106109
4713,0.2,0.747082828,-0.233738697
4714,0.2,0.807618836,0.476337097
4715,0.2,0.866949694,-0.141780048
4716,0.2,0.922104555,-0.32983526
4717,0.2,0.971600147,0.417025749
4718,0.2,1.014837175,0.362731811
4719,0.2,1.051640111,0.253030861
4720,0.2,1.082015864,-0.559151527
4721,0.2,1.106086325,0.374355182
4722,0.2,1.124124078,-0.497572137
4723,0.2,1.136635325,0.552546755
4724,0.2,1.144466777,0.13963104
4725,0.2,1.148933487,0.293369378
4726,0.2,1.151936461,0.043815883
4727,0.2,1.155950691,-0.079743945
4728,0.2,1.163674667,0.006226805
4729,0.2,1.17718509,-0.340686651
4730,0.2,1.196710874,0.265577799
4731,0.2,1.219495715,-0.473342412
4732,0.2,1.239648985,0.162871536
4733,0.2,1.250013753,0.4909983
4734,0.2,1.245474525,-0.431687557
4735,0.2,1.225012286,-0.075641301
4736,0.2,1.191065156,0.384642505
4737,0.2,1.147598523,0.305746804
4738,0.2,1.098585318,-0.020993723
4739,0.2,1.047320238,0.528808583
4740,0.2,0.996276186,-0.19742493
4741,0.2,0.947173727,0.075972712
4742,0.2,0.901073945,0.309469084
4743,0.2,0.858413508,0.079466608
4744,0.2,0.818978305,-0.120473323
4745,0.2,0.781899291,0.1104511
4746,0.2,0.745835287,0.52831963
4747,0.2,0.709465826,0.397857267
4748,0.2,0.67215783,0.43905175
4749,0.2,0.634384729,-0.254119387
4750,0.2,0.597592669,0.182740069
4751,0.2,0.563739279,-0.407176169
4752,0.2,0.534991036,-0.296328444
4753,0.2,0.513754161,-0.263645354
4754,0.2,0.502840517,0.114705184
4755,0.2,0.50540874,0.260523211
4756,0.2,0.524288466,-0.105650953
4757,0.2,0.560588811,0.141033089
4758,0.2,0.612363215,0.261937755
4759,0.2,0.674687373,0.397838766
4760,0.2,0.741398822,0.105084111
4761,0.2,0.807075356,0.080788535
4762,0.2,0.867956182,0.494528646
4763,0.2,0.921805539,0.185542674
4764,0.2,0.967374418,-0.41554824
4765,0.2,1.003983089,0.017646116
4766,0.2,1.031396784,-0.2866497
4767,0.2,1.049882056,0.412334244
4768,0.2,1.060246026,0.41711657
4769,0.2,1.063786647,0.248940167
4770,0.2,1.062218607,0.525544802
4771,0.2,1.057644144,0.249331621
4772,0.2,1.052562609,0.550017926
4773,0.2,1.049827457,-0.522890754
4774,0.2,1.052399255,0.000435146
4775,0.2,1.062777253,-0.444740502
4776,0.2,1.082145559,0.212836753
4777,0.2,1.109395547,-0.487688011
4778,0.2,1.140338577,0.108119207
4779,0.2,1.168012034,-0.151004449
4780,0.2,1.185109086,-0.204986268
4781,0.2,1.187398012,0.333117049
4782,0.2,1.175133308,0.450465755
4783,0.2,1.151715153,0.479214217
4784,0.2,1.121561195,-0.035268322
4785,0.2,1.088725367,0.348977821
4786,0.2,1.056380914,0.223932864
4787,0.2,1.026744672,-0.458017659
4788,0.2,1.001102456,0.067863851
4789,0.2,0.979787693,0.261289882
4790,0.2,0.962109812,0.213255637
4791,0.2,0.946326232,0.10224987
4792,0.2,0.92980647,-0.257844412
4793,0.2,0.90954595,-0.222269582
4794,0.2,0.883117847,0.23768149
4795,0.2,0.849822637,-0.042349504
4796,0.2,0.811241008,-0.049666352
4797,0.2,0.770581312,0.325246497
4798,0.2,0.731446398,0.235358254
4799,0.2,0.697066599,0.528610581
4800,0.2,0.67015411,-0.067378518
4801,0.2,0.652922576,0.133938902
4802,0.2,0.646927983,-0.496205263
4803,0.2,0.652717879,-0.443594683
4804,0.2,0.669552223,-0.131573058
4805,0.2,0.695510182,0.168135936
4806,0.2,0.72803609,0.09026272
4807,0.2,0.764658065,-0.391602805
4808,0.2,0.803562363,-0.237453027
4809,0.2,0.843868121,-0.152203767
4810,0.2,0.885542201,0.021626615
4811,0.2,0.928859866,-0.105605677
4812,0.2,0.973442154,-0.420567327
4813,0.2,1.017485803,-0.218090924
4814,0.2,1.058137542,-0.204127454
4815,0.2,1.09285494,-0.019481061
4816,0.2,1.120455059,-0.490640498
4817,0.2,1.141239267,-0.06219459
4818,0.2,1.156595634,-0.361922168
4819,0.2,1.168525073,0.088623468
4820,0.2,1.179217663,0.130101242
4821,0.2,1.190658267,-0.293397536
4822,0.2,1.204259512,0.15443812
4823,0.2,1.220568449,0.459706502
4824,0.2,1.239096381,0.39226257
4825,0.2,1.258290073,0.328024339
4826,0.2,1.275624472,0.1916864
4827,0.2,1.287768943,0.278652422
4828,0.2,1.290857258,-0.425365071
4829,0.2,1.281177092,0.531978975
4830,0.2,1.256607804,-0.166641811
4831,0.2,1.218000529,-0.26760372
4832,0.2,1.168884527,-0.442906603
4833,0.2,1.113696738,0.418309374
4834,0.2,1.056258888,0.518201187
4835,0.2,0.999222373,-0.381034334
4836,0.2,0.944113333,0.348491163
4837,0.2,0.891560021,0.034806576
4838,0.2,0.841546155,-0.134868075
4839,0.2,0.793676928,-0.259763839
4840,0.2,0.747456599,0.374604921
4841,0.2,0.702535722,-0.51295809
4842,0.2,0.658864257,0.22449447
4843,0.2,0.616720428,0.311550571
4844,0.2,0.576654068,-0.475922242
4845,0.2,0.539431122,-0.397740117
4846,0.2,0.506058552,0.304528121
4847,0.2,0.477921028,-0.007849103
4848,0.2,0.457004831,0.251877807
4849,0.2,0.446116616,-0.303427978
4850,0.2,0.448854905,-0.443463197
4851,0.2,0.468870293,-0.1863948
4852,0.2,0.50809924,0.256374664
4853,0.2,0.56478851,-0.363274048
4854,0.2,0.63324551,0.09698894
4855,0.2,0.705943766,0.447237116
4856,0.2,0.776125038,-0.53783076
4857,0.2,0.839105761,-0.552516078
4858,0.2,0.892283013,-0.409398998
4859,0.2,0.934620148,0.429747256
4860,0.2,0.966123182,0.363021236
4861,0.2,0.98745331,0.121200652
4862,0.2,0.999671447,0.38712057
4863,0.2,1.00408972,-0.30421764
4864,0.2,1.002214099,0.202696593
4865,0.2,0.995767649,0.181878776
4866,0.2,0.986779945,0.144191562
4867,0.2,0.97770607,0.535119958
4868,0.2,0.971479038,-0.521360698
4869,0.2,0.971318675,-0.211181235
4870,0.2,0.98014022,-0.464041383
4871,0.2,0.999628316,-0.133865415
4872,0.2,1.029227948,-0.179960236
4873,0.2,1.065311927,0.051801441
4874,0.2,1.101277382,0.27785497
4875,0.2,1.129771184,0.359426567
4876,0.2,1.146171933,0.260705753
4877,0.2,1.150164072,-0.155417042
4878,0.2,1.144514158,-0.170623939
4879,0.2,1.133069378,0.14349965
4880,0.2,1.119470702,-0.17727263
4881,0.2,1.106635015,-0.179353418
4882,0.2,1.096606282,0.125097129
4883,0.2,1.090498066,0.272278655
4884,0.2,1.088434797,0.065948581
4885,0.2,1.089512644,-0.286986404
4886,0.2,1.091826733,-0.494760973
4887,0.2,1.092565679,-0.017079553
4888,0.2,1.088188261,0.466666248
4889,0.2,1.074956652,-0.285789803
4890,0.2,1.050299819,-0.343244048
4891,0.2,1.014561457,0.266170798
4892,0.2,0.971240354,0.192152666
4893,0.2,0.925160417,-0.175229317
4894,0.2,0.88056802,0.55144008
4895,0.2,0.840434845,-0.160962691
4896,0.2,0.806509822,0.30904423
4897,0.2,0.779495552,-0.531445682
4898,0.2,0.759174079,-0.244932434
4899,0.2,0.744547952,0.249568468
4900,0.2,0.734081285,0.215712465
4901,0.2,0.726053275,-0.140069044
4902,0.2,0.718966611,-0.501248196
4903,0.2,0.711926289,0.389067572
4904,0.2,0.704925269,-0.398453742
4905,0.2,0.699033865,-0.215674408
4906,0.2,0.696527977,-0.078245714
4907,0.2,0.700865892,-0.045805578
4908,0.2,0.716076926,-0.538077331
4909,0.2,0.745032526,-0.337966728
4910,0.2,0.787234343,-0.510137146
4911,0.2,0.838357997,0.439448016
4912,0.2,0.892471986,0.356996871
4913,0.2,0.944722992,0.289225867
4914,0.2,0.992416149,0.225236829
4915,0.2,1.034676767,0.378690611
4916,0.2,1.071683007,0.210845543
4917,0.2,1.104028276,0.41091499
4918,0.2,1.132339277,-0.129401483
4919,0.2,1.157109582,0.293697628
4920,0.2,1.178679243,0.549420697
4921,0.2,1.197304399,-0.10149962
4922,0.2,1.21328302,-0.224250884
4923,0.2,1.227116077,0.311227655
4924,0.2,1.239667654,0.121552504
4925,0.2,1.252210116,-0.325936178
4926,0.2,1.266092109,-0.1367526
4927,0.2,1.281721373,-0.025189343
4928,0.2,1.297057751,0.190717998
4929,0.2,1.306991338,0.420433551
4930,0.2,1.305301642,-0.440796484
4931,0.2,1.288196173,0.081034411
4932,0.2,1.255916214,0.088137806
4933,0.2,1.211471268,-0.021050968
4934,0.2,1.158661444,0.437330944
4935,0.2,1.100907139,0.114116848
4936,0.2,1.040890483,0.487199664
4937,0.2,0.980583798,0.36607406
4938,0.2,0.921384211,-0.510022999
4939,0.2,0.864241457,-0.273196336
4940,0.2,0.80974804,0.294438111
4941,0.2,0.758191031,-0.543357276
4942,0.2,0.709580832,-0.077404353
4943,0.2,0.66369719,0.470746058
4944,0.2,0.620219147,0.391050739
4945,0.2,0.578970887,0.534737446
4946,0.2,0.540179262,-0.444718224
4947,0.2,0.504565022,-0.037860326
4948,0.2,0.473272378,-0.552933092
4949,0.2,0.447847698,0.312900808
4950,0.2,0.430400074,-0.029238949
4951,0.2,0.423852053,-0.37070326
4952,0.2,0.431957154,0.247710386
4953,0.2,0.458492723,0.419230081
4954,0.2,0.505161077,-0.358373788
4955,0.2,0.569168887,-0.367147422
4956,0.2,0.64313299,-0.395342904
4957,0.2,0.718155321,-0.106053047
4958,0.2,0.787193658,-0.075662915
4959,0.2,0.846258545,-0.349727223
4960,0.2,0.893847787,-0.370484868
4961,0.2,0.92994387,-0.094659847
4962,0.2,0.955263023,-0.183642873
4963,0.2,0.970862469,-0.328839421
4964,0.2,0.977994617,-0.098564223
4965,0.2,0.978073872,0.111179626
4966,0.2,0.972684276,0.072599146
