time,input,value,zeros
5011,-0.178850437,0.108103316,0
5012,-0.092739412,0.176009545,0
5013,-0.106153927,0.155096598,0
5014,-0.123425755,0.148815826,0
5015,0.0481919,0.186268102,0
5016,0.135772087,0.176735399,0
5017,0.035696902,0.157932903,0
5018,-0.116945172,0.158019984,0
5019,0.130116119,0.193556369,0
5020,-0.047607268,0.205789176,0
5021,0.068360746,0.191654229,0
5022,-0.126953725,0.164755243,0
5023,0.070108938,0.183963897,0
5024,0.1428983,0.158467024,0
5025,-0.132797508,0.171950841,0
5026,-0.154601467,0.139695922,0
5027,-0.148512221,0.145684847,0
5028,0.187827739,0.182238958,0
5029,-0.090342333,0.207165159,0
5030,0.054927323,0.186742068,0
5031,-0.18482244,0.177829764,0
5032,0.017655838,0.203824742,0
5033,-0.014614975,0.180915914,0
5034,-0.158452457,0.167013078,0
5035,-0.036789592,0.196389775,0
5036,0.019985326,0.185000858,0
5037,-0.078425022,0.168001686,0
5038,-0.147906457,0.143888095,0
5039,0.029446519,0.176280337,0
5040,-0.120495387,0.171051061,0
5041,-0.169549658,0.199860385,0
5042,-0.026325597,0.173377552,0
5043,-0.188477763,0.167863032,0
5044,0.1529775,0.209833378,0
5045,0.086432233,0.173304353,0
5046,-0.147754439,0.169906467,0
5047,-0.134150037,0.183248822,0
5048,0.104958291,0.200941949,0
5049,-0.123845757,0.183261227,0
5050,-0.058876701,0.1941553,0
5051,-0.06877163,0.191235585,0
5052,0.02585398,0.177748184,0
5053,-0.112252842,0.162470128,0
5054,-0.12468198,0.137979648,0
5055,0.156358574,0.137469613,0
5056,-0.082589178,0.118535849,0
5057,0.139217455,0.16217854,0
5058,0.121120552,0.184080879,0
5059,0.007992001,0.147902391,0
5060,0.195123737,0.155598823,0
5061,-0.033326115,0.138806141,0
5062,0.105159716,0.150917916,0
5063,-0.092033836,0.138856866,0
5064,-0.013894509,0.169091634,0
5065,0.136096437,0.160179647,0
5066,-0.009825797,0.143416653,0
5067,0.037821399,0.152095285,0
5068,0.139611199,0.164218541,0
5069,0.033706714,0.163428731,0
5070,-0.172721787,0.171450402,0
5071,-0.173085066,0.17337785,0
5072,-0.031172617,0.138468813,0
5073,0.12397797,0.156745589,0
5074,-0.073366173,0.156920414,0
5075,-0.090756597,0.144497894,0
5076,0.005856625,0.155991218,0
5077,0.053453384,0.15943105,0
5078,0.096147397,0.17165452,0
5079,0.007929203,0.170020987,0
5080,0.183912387,0.162541404,0
5081,0.162474301,0.113932885,0
5082,0.173209197,0.135299774,0
5083,0.164561954,0.183131499,0
5084,-0.144736387,0.15105355,0
5085,0.16145601,0.17670792,0
5086,0.062263495,0.168388605,0
5087,-0.013887921,0.168913972,0
5088,-0.060721076,0.162198272,0
5089,-0.018080932,0.160849791,0
5090,-0.137301701,0.155998379,0
5091,0.015349263,0.125633891,0
5092,-0.032326158,0.151654552,0
5093,0.074997336,0.149683599,0
5094,0.095973084,0.140381079,0
5095,-0.004725781,0.176310073,0
5096,-0.105443084,0.16620395,0
5097,-0.163086032,0.165003617,0
5098,0.191519834,0.177175322,0
5099,-0.125305525,0.161856778,0
5100,0.041099977,0.187068984,0
5101,-0.144886853,0.172041586,0
5102,0.062833922,0.172808818,0
5103,-0.099120848,0.173328078,0
5104,0.143209553,0.152394124,0
5105,0.160915478,0.157688509,0
5106,0.170748312,0.135145165,0
5107,-0.014555426,0.109953511,0
5108,0.1072296,0.137597891,0
5109,0.099421203,0.131856509,0
5110,-0.108908791,0.155772519,0
5111,-0.014156928,0.182072865,0
5112,0.160252223,0.167021476,0
5113,0.131702267,0.138830188,0
5114,0.075084328,0.180133036,0
5115,-0.186130824,0.185637853,0
5116,0.098811976,0.122164869,0
5117,-0.072045248,0.14372189,0
5118,0.064659782,0.142629636,0
5119,-0.013608868,0.163484383,0
5120,-0.063983972,0.164195775,0
5121,0.058753313,0.163670134,0
5122,0.100309237,0.176084356,0
5123,-0.03646044,0.186557263,0
5124,-0.002617244,0.167049133,0
5125,-0.032899716,0.164336313,0
5126,-0.146336249,0.157521296,0
5127,0.148317733,0.175902716,0
5128,-0.020319084,0.181768614,0
5129,0.093530492,0.170400876,0
5130,-0.164744446,0.156691444,0
5131,-0.051266621,0.145807143,0
5132,0.067746912,0.148291619,0
5133,-0.010273685,0.1530485,0
5134,0.04331514,0.158358068,0
5135,0.102072222,0.158134499,0
5136,0.042212878,0.137732656,0
5137,-0.178951713,0.161634312,0
5138,0.050402021,0.166647884,0
5139,0.120678099,0.170036984,0
5140,-0.015502569,0.13442166,0
5141,0.165829577,0.151829547,0
5142,0.022844522,0.174092432,0
5143,-0.089443775,0.165506569,0
5144,0.129801474,0.1569023,0
5145,0.008642498,0.179315644,0
5146,-0.000403111,0.168670326,0
5147,-0.175223864,0.164447988,0
5148,0.17631038,0.149504839,0
5149,-0.019086423,0.188837139,0
5150,-0.179991861,0.172518516,0
5151,0.041587045,0.121402909,0
5152,0.090037272,0.147808242,0
5153,-0.110324747,0.144197446,0
5154,0.129464995,0.133268452,0
5155,-0.016055435,0.152120271,0
5156,0.021050041,0.157380166,0
5157,-0.129715893,0.153732621,0
5158,-0.016896266,0.123504001,0
5159,-0.014710614,0.146765437,0
5160,0.169165431,0.158661611,0
5161,-0.037838668,0.169565562,0
5162,0.035889035,0.158366565,0
5163,0.076194368,0.153428985,0
5164,0.130175861,0.172384742,0
5165,0.109282484,0.161904942,0
5166,0.101971172,0.164615816,0
5167,0.180392641,0.142407975,0
5168,0.107549517,0.1491985,0
5169,0.120609363,0.154152912,0
5170,0.040357917,0.189064486,0
5171,-0.063471872,0.169696524,0
5172,-0.043889734,0.161196914,0
5173,-0.029563996,0.156384096,0
5174,0.039935121,0.153817436,0
5175,0.183461954,0.165015702,0
5176,0.109977984,0.190813507,0
5177,-0.153026487,0.202570859,0
5178,0.096630555,0.153220963,0
5179,-0.018844827,0.176440741,0
5180,-0.116562335,0.166949627,0
5181,0.196657558,0.175340749,0
5182,-0.12715198,0.154574664,0
5183,-0.058778616,0.165112275,0
5184,-0.175911762,0.160079067,0
5185,-0.153250687,0.113301753,0
5186,-0.153996671,0.118104229,0
5187,0.044449659,0.180143487,0
5188,-0.00080157,0.174566462,0
5189,-0.158883628,0.166223612,0
5190,-0.050568334,0.190731942,0
5191,-0.169134313,0.157543797,0
5192,-0.085744253,0.191970747,0
5193,-0.034119964,0.180679413,0
5194,-0.068264986,0.177962565,0
5195,-0.152842941,0.183774092,0
5196,-0.100469496,0.20625838,0
5197,-0.071235339,0.173843644,0
5198,0.155477006,0.167915569,0
5199,0.158333423,0.12840695,0
5200,0.173447055,0.137806049,0
5201,0.190164362,0.109094009,0
5202,-0.145588614,0.11731227,0
5203,-0.104158944,0.151930475,0
5204,-0.19814624,0.168052063,0
5205,-0.067134545,0.208820426,0
5206,0.059272311,0.189150143,0
5207,0.040543683,0.165092806,0
5208,-0.119308847,0.171724961,0
5209,-0.140812534,0.136467897,0
5210,0.070893125,0.114918547,0
5211,-0.00308623,0.163503582,0
5212,-0.019132964,0.162698844,0
5213,-0.141111939,0.16507811,0
5214,-0.122722238,0.205046495,0
5215,-0.117283967,0.191121856,0
5216,-0.087456968,0.162818034,0
5217,-0.019142295,0.156865301,0
5218,0.15757387,0.163271791,0
5219,-0.014096416,0.128938605,0
5220,0.02077676,0.147589602,0
5221,0.117143638,0.156334201,0
5222,-0.084798908,0.156355854,0
5223,-0.062886666,0.177625701,0
5224,0.049168185,0.179482405,0
5225,0.085778038,0.159736456,0
5226,0.06455375,0.149359311,0
5227,-0.182496112,0.154720455,0
5228,0.031498288,0.115453178,0
5229,0.042138347,0.142776678,0
5230,-0.136041461,0.155136013,0
5231,0.120451649,0.134635834,0
5232,0.099999162,0.135337378,0
5233,-0.009237265,0.141347446,0
5234,0.023578039,0.152097762,0
5235,-0.02273681,0.159618651,0
5236,-0.083785953,0.157180371,0
5237,-0.06242176,0.181472273,0
5238,0.116981275,0.164876499,0
5239,0.023190529,0.169424583,0
5240,0.035378483,0.159235015,0
5241,0.118229942,0.16654492,0
5242,-0.174586083,0.180914281,0
5243,0.130437185,0.171462375,0
5244,0.010398887,0.170307503,0
5245,0.037239116,0.165052251,0
5246,0.026390818,0.158753287,0
5247,-0.077198665,0.158554063,0
5248,-0.128557803,0.147220636,0
5249,0.183297431,0.151821277,0
5250,0.140094932,0.167645974,0
5251,0.134796258,0.188871439,0
5252,0.087461398,0.137043131,0
5253,-0.128985812,0.169303367,0
5254,-0.196578718,0.162446679,0
5255,0.03257164,0.150803629,0
5256,0.110679521,0.158537941,0
5257,-0.179784392,0.147366502,0
5258,-0.196544789,0.190528749,0
5259,-0.179220803,0.118593839,0
5260,0.030270041,0.10735124,0
5261,-0.11740368,0.146542718,0
5262,0.024748611,0.139466952,0
5263,0.005284896,0.14744861,0
5264,0.076694636,0.153506977,0
5265,-0.085523713,0.161006337,0
5266,0.172444077,0.145940098,0
5267,0.156111711,0.107915123,0
5268,0.089861631,0.094002926,0
5269,0.192576252,0.110255803,0
5270,-0.050725083,0.149061379,0
5271,0.127351583,0.163751384,0
5272,-0.03159226,0.165089334,0
5273,0.158494084,0.16081592,0
5274,0.072277297,0.177826585,0
5275,0.122155276,0.15684081,0
5276,-0.052479344,0.18987555,0
5277,0.145167067,0.158681155,0
5278,0.174368777,0.179280736,0
5279,0.197234939,0.218598503,0
5280,-0.089682742,0.169369932,0
5281,-0.102467371,0.148415405,0
5282,-0.172419277,0.162179685,0
5283,-0.153818398,0.121625485,0
5284,-0.15829112,0.130044201,0
5285,0.198220352,0.120639655,0
5286,-0.024670449,0.130231578,0
5287,-0.086923932,0.14371922,0
5288,-0.020241257,0.131332691,0
5289,-0.161247194,0.143104762,0
5290,0.104264054,0.174645139,0
5291,-0.141450147,0.148645057,0
5292,0.147465535,0.191627607,0
5293,0.109111707,0.137219091,0
5294,0.02836843,0.125215285,0
5295,-0.082225907,0.15505483,0
5296,-0.066259398,0.161039497,0
5297,-0.062152452,0.169122531,0
5298,-0.15444257,0.165620946,0
5299,-0.04828093,0.200053397,0
5300,0.17803136,0.168751852,0
5301,0.127802659,0.126540442,0
5302,0.020776015,0.176356652,0
5303,-0.009256013,0.170283395,0
5304,0.025700927,0.164467408,0
5305,0.124173746,0.159798817,0
5306,0.093285135,0.148877689,0
5307,0.013586134,0.148247922,0
5308,0.144725338,0.153401743,0
5309,0.150313369,0.14794015,0
5310,-0.101300573,0.196096632,0
5311,0.117173754,0.155018664,0
5312,0.02364105,0.162717507,0
5313,0.078880628,0.16156015,0
5314,-0.140653687,0.164418682,0
5315,0.105609305,0.136265056,0
5316,-0.071153785,0.166384952,0
5317,-0.18666063,0.161710098,0
5318,0.178397855,0.120972634,0
5319,-0.017144742,0.186030173,0
5320,-0.06274164,0.173400564,0
5321,-0.059868537,0.154764812,0
5322,0.079615126,0.156596475,0
5323,-0.176016352,0.168786672,0
5324,0.02102969,0.201184912,0
5325,0.02860057,0.180044172,0
5326,0.105295936,0.165993261,0
5327,0.092450382,0.134172222,0
5328,-0.145125339,0.176006268,0
5329,0.086407844,0.171468037,0
5330,-0.005429455,0.157732397,0
5331,-0.102429319,0.160952317,0
5332,0.134901138,0.149516462,0
5333,0.055698921,0.12169138,0
5334,0.067631611,0.148113876,0
5335,0.061574363,0.15893064,0
5336,0.005799814,0.169678517,0
5337,0.186521845,0.164843189,0
5338,0.114405508,0.121863206,0
5339,-0.147312314,0.160678052,0
5340,0.17118106,0.161566483,0
5341,0.101861122,0.134430562,0
5342,-0.031703301,0.170964838,0
5343,-0.053415118,0.161572137,0
5344,0.135303608,0.155595996,0
5345,0.039050777,0.171313098,0
5346,-0.142406803,0.165203205,0
5347,-0.148518815,0.122670177,0
5348,-0.191291912,0.12067286,0
5349,-0.124139951,0.187670638,0
5350,-0.195748012,0.13898563,0
5351,-0.175542606,0.122413022,0
5352,0.130182212,0.154357231,0
5353,-0.014462969,0.147456918,0
5354,0.060922101,0.152260285,0
5355,0.033074173,0.160536792,0
5356,-0.118888821,0.152913385,0
5357,-0.040449898,0.183522051,0
5358,0.140001663,0.180618137,0
5359,-0.121069325,0.142391204,0
5360,-0.118075487,0.189197742,0
5361,0.091621437,0.20285047,0
5362,-0.13376123,0.195644864,0
5363,0.1286594,0.178297458,0
5364,-0.105830671,0.18074266,0
5365,-0.043555671,0.164938441,0
5366,0.10527903,0.171855215,0
5367,0.168434111,0.160550318,0
5368,0.065274411,0.197721994,0
5369,-0.161263127,0.165101189,0
5370,0.152408766,0.19300826,0
5371,0.104743838,0.196322451,0
5372,0.078377498,0.155590818,0
5373,0.114785842,0.175527361,0
5374,-0.118226465,0.149894746,0
5375,-0.11980445,0.165662297,0
5376,0.103790085,0.14511936,0
5377,0.087375008,0.182126283,0
5378,0.081313543,0.178911092,0
5379,0.101525591,0.149276435,0
5380,0.014966394,0.180617616,0
5381,0.151965952,0.171700028,0
5382,-0.139038177,0.183579325,0
5383,0.058849529,0.146577202,0
5384,0.094279546,0.145654812,0
5385,-0.124477956,0.138764654,0
5386,-0.110818895,0.133506111,0
5387,-0.082185148,0.136279636,0
5388,0.120342858,0.141522717,0
5389,-0.075685455,0.17159228,0
5390,-0.079255338,0.163075214,0
5391,0.137310978,0.143350011,0
5392,0.033754089,0.125147019,0
5393,-0.089857031,0.149568535,0
5394,-0.008459007,0.14299525,0
5395,-0.150926904,0.154815152,0
5396,-0.087625754,0.182848716,0
5397,0.077244379,0.179472917,0
5398,-0.009339699,0.181734115,0
5399,0.122282368,0.170070207,0
5400,-0.012752422,0.150030515,0
5401,0.193121955,0.154235237,0
5402,-0.04344718,0.168317333,0
5403,0.116409278,0.170103518,0
5404,0.177638129,0.163626854,0
5405,-0.001390749,0.122578329,0
5406,-0.110778391,0.147026215,0
5407,0.025671368,0.143087344,0
5408,0.069184287,0.153804708,0
5409,-0.128070026,0.170696552,0
5410,0.0980304,0.166832333,0
5411,0.194536266,0.191462928,0
5412,-0.109692955,0.160054248,0
5413,-0.112757667,0.141580853,0
5414,0.161690008,0.123477783,0
5415,0.020078477,0.146094053,0
5416,-0.158235905,0.15177114,0
5417,0.111667492,0.151191771,0
5418,-0.089704664,0.16871601,0
5419,-0.175889625,0.181107567,0
5420,0.146671714,0.142796698,0
5421,0.132725539,0.19676413,0
5422,-0.04232242,0.152573224,0
5423,0.04809253,0.164800989,0
5424,0.047396666,0.174117874,0
5425,-0.023871807,0.167852869,0
5426,-0.155467341,0.16988399,0
5427,0.071561697,0.139107883,0
5428,-0.125342021,0.143633342,0
5429,-0.072443943,0.187884611,0
5430,-0.01118514,0.155828216,0
5431,-0.195221795,0.157396529,0
5432,0.036926076,0.172307003,0
5433,0.09943525,0.168423162,0
5434,-0.180303862,0.171376979,0
5435,-0.070189369,0.171868244,0
5436,0.071116413,0.182002222,0
5437,0.174867473,0.177248103,0
5438,-0.087102764,0.135256527,0
5439,-0.121764111,0.161400846,0
5440,0.157201182,0.163803827,0
5441,0.101224159,0.116712094,0
5442,0.052858624,0.150076353,0
5443,0.08528842,0.164899285,0
5444,-0.136746985,0.139550825,0
5445,-0.007478908,0.167167154,0
5446,-0.182205599,0.162375638,0
5447,-0.149608462,0.113410612,0
5448,0.190601249,0.161932215,0
5449,0.029804352,0.125922752,0
5450,-0.197985727,0.154033943,0
5451,-0.163362022,0.127363069,0
5452,0.127358128,0.134596657,0
5453,-0.110936396,0.166438942,0
5454,0.108276702,0.184777066,0
5455,-0.106388757,0.168058401,0
5456,-0.06021647,0.192089676,0
5457,0.157675746,0.185821881,0
5458,-0.147298696,0.215701719,0
5459,-0.17856253,0.175972507,0
5460,-0.09416042,0.220821371,0
5461,-0.121866135,0.208880579,0
5462,-0.043647756,0.158737654,0
5463,-0.16518875,0.169784391,0
5464,-0.123421576,0.140071388,0
5465,0.061788097,0.174575549,0
5466,-0.074512965,0.162874068,0
5467,0.077094302,0.146005387,0
5468,-0.156371948,0.139714258,0
5469,0.183990909,0.195655342,0
5470,0.016691228,0.149507796,0
5471,-0.108304737,0.15410424,0
5472,-0.124401725,0.165581384,0
5473,0.180589675,0.193727971,0
5474,-0.117546573,0.140394967,0
5475,0.077255455,0.142611043,0
5476,0.090279706,0.14548735,0
5477,0.03466584,0.165527332,0
5478,0.194511137,0.154705607,0
5479,0.114048387,0.212527043,0
5480,-0.198554901,0.183872577,0
5481,-0.135017443,0.202666424,0
5482,0.10145887,0.203293141,0
5483,-0.033772414,0.20620701,0
5484,-0.038612477,0.185935152,0
5485,-0.098488267,0.168066507,0
5486,0.126472744,0.152446414,0
5487,0.193803084,0.166299193,0
5488,-0.154416465,0.22170147,0
5489,-0.11532351,0.161189078,0
5490,0.109155832,0.197627301,0
5491,0.013626206,0.15561429,0
5492,0.066346906,0.162906328,0
5493,0.076538121,0.159993169,0
5494,0.032242394,0.157418601,0
5495,-0.194971173,0.155868593,0
5496,0.094235772,0.122951961,0
5497,0.095210575,0.174495027,0
5498,-0.125215646,0.144863679,0
5499,-0.188779931,0.176657436,0
5500,-0.076082937,0.136294344,0
5501,0.063526487,0.14987602,0
5502,-0.051189978,0.162835369,0
5503,-0.184764974,0.155522168,0
5504,0.079863446,0.149670946,0
5505,-0.098745784,0.132987289,0
5506,-0.077435974,0.135953077,0
5507,0.014592294,0.14005353,0
5508,-0.186766216,0.149672255,0
5509,-0.102641512,0.208935255,0
5510,0.141965059,0.190292364,0
5511,-0.155501114,0.185608641,0
5512,-0.1671377,0.182578443,0
5513,0.188001803,0.215987095,0
5514,0.147678469,0.205587525,0
5515,0.034089145,0.157767126,0
5516,0.034595369,0.15735215,0
5517,0.190717565,0.162076069,0
5518,-0.037179555,0.109908771,0
5519,-0.099759076,0.148457292,0
5520,0.199837538,0.136028514,0
5521,-0.075332998,0.105495674,0
5522,-0.048843773,0.15887587,0
5523,0.189693398,0.14626143,0
5524,-0.06339527,0.196779339,0
5525,0.00857054,0.17034402,0
5526,-0.030241494,0.164252037,0
5527,-0.005185485,0.152930646,0
5528,-0.192704308,0.157556622,0
5529,0.154053211,0.188211073,0
5530,-0.083143538,0.217479695,0
5531,-0.095425851,0.19267018,0
5532,0.066932938,0.181606442,0
5533,-0.163054632,0.189581877,0
5534,0.111642939,0.189550446,0
5535,0.056380808,0.175399579,0
5536,-0.117822936,0.165929298,0
5537,-0.069842438,0.165719443,0
5538,0.173984253,0.185015407,0
5539,-0.022874928,0.212833559,0
5540,0.063461338,0.186664431,0
5541,0.079428979,0.164135071,0
5542,0.155430675,0.172122183,0
5543,-0.177285581,0.129171938,0
5544,0.111333539,0.120342763,0
5545,-0.176646716,0.15561119,0
5546,0.093782164,0.190799539,0
5547,0.151697906,0.163465104,0
5548,-0.094337729,0.202361488,0
5549,0.002466634,0.181120904,0
5550,-0.068188701,0.169656586,0
5551,0.138481998,0.156759114,0
5552,-0.02331244,0.192179565,0
5553,-0.024446505,0.17981832,0
5554,-0.135779762,0.165256401,0
5555,0.082741065,0.200072502,0
5556,0.177076243,0.18968263,0
5557,0.06979802,0.214272903,0
5558,-0.062196549,0.174237881,0
5559,-0.115606651,0.167923518,0
5560,0.045605023,0.177397554,0
5561,0.155926071,0.178814372,0
5562,0.166668047,0.164639629,0
5563,0.122097058,0.158197515,0
5564,0.053219304,0.136754382,0
5565,0.027244911,0.15967946,0
5566,0.133580782,0.168885684,0
5567,-0.003005714,0.179013279,0
5568,0.131208245,0.16889212,0
5569,0.19592443,0.141934531,0
5570,-0.121696746,0.167580598,0
5571,-0.180238049,0.135421462,0
5572,-0.077872234,0.106271611,0
5573,-0.136105223,0.125710148,0
5574,-0.043624985,0.136214213,0
5575,0.182092,0.149226681,0
5576,-0.100452179,0.192290427,0
5577,-0.027281237,0.172586372,0
5578,0.170033047,0.159317193,0
5579,-0.18334353,0.209607274,0
5580,-0.085515192,0.212639502,0
5581,-0.059213595,0.203915045,0
5582,-0.06730629,0.185095412,0
5583,0.094511425,0.185434133,0
5584,0.037599729,0.166193378,0
5585,0.151157504,0.175387018,0
5586,-0.112222273,0.14617257,0
5587,0.076554561,0.161719127,0
5588,-0.136161349,0.182639984,0
5589,-0.090540476,0.20893908,0
5590,0.127603389,0.193394048,0
5591,-0.175307196,0.164175857,0
5592,0.028901406,0.181474264,0
5593,0.179085215,0.174559457,0
5594,-0.168163025,0.17778275,0
5595,-0.004434237,0.130906557,0
5596,-0.075076519,0.151287905,0
5597,-0.089709028,0.149827992,0
5598,0.022626807,0.176118411,0
5599,-0.080654135,0.164807179,0
5600,0.040516932,0.147719255,0
5601,0.127989418,0.145616772,0
5602,-0.145733615,0.160883716,0
5603,-0.169052732,0.121822883,0
5604,0.139761853,0.18848929,0
5605,-0.053641297,0.170107107,0
5606,-0.005906558,0.170483163,0
5607,0.158123329,0.165543254,0
5608,0.197504134,0.168369116,0
5609,0.084836701,0.140118318,0
5610,-0.037557125,0.158254892,0
5611,0.070662885,0.152844895,0
5612,0.126638461,0.14261056,0
5613,0.031869216,0.121926863,0
5614,-0.195046705,0.152883796,0
5615,-0.105252676,0.173355046,0
5616,-0.146498326,0.16634276,0
5617,-0.017813412,0.127982725,0
5618,0.001524581,0.142746193,0
5619,-0.120264006,0.153574421,0
5620,-0.10108755,0.164308143,0
5621,0.11664951,0.150889143,0
5622,0.024725417,0.178716397,0
5623,0.062518514,0.168493048,0
5624,-0.168905513,0.145561852,0
5625,-0.072354153,0.181776133,0
5626,-0.152099103,0.18479635,0
5627,0.150345159,0.174276042,0
5628,-0.184970881,0.166962037,0
5629,0.17281416,0.197392554,0
5630,0.190272145,0.149922093,0
5631,0.138564653,0.191003632,0
5632,0.129087451,0.179047005,0
5633,0.134503866,0.181389838,0
5634,-0.066724075,0.136230191,0
5635,-0.075825047,0.159981774,0
5636,0.066815126,0.179060358,0
5637,0.143208447,0.184142906,0
5638,-0.06557945,0.131392328,0
5639,-0.154357388,0.133517891,0
5640,0.193794215,0.106853422,0
5641,0.138624629,0.180790983,0
5642,-0.053168995,0.195293193,0
5643,0.168949686,0.163373459,0
5644,-0.171843369,0.144932537,0
5645,0.060006605,0.174469688,0
5646,-0.066541506,0.172258652,0
5647,-0.014757104,0.151052577,0
5648,-0.141430099,0.15850371,0
5649,-0.081734907,0.192827368,0
5650,0.121308508,0.149903854,0
5651,-0.162577431,0.182813129,0
5652,-0.18097614,0.183215977,0
5653,-0.035513784,0.124430231,0
5654,-0.019962094,0.156651768,0
5655,-0.025390358,0.158092179,0
5656,-0.077499386,0.162844455,0
5657,0.153453129,0.163761967,0
5658,0.16451925,0.129945783,0
5659,-0.144511698,0.129238101,0
5660,-0.184005334,0.122432815,0
5661,-0.017848008,0.190867169,0
5662,-0.101881448,0.176625279,0
5663,-0.065582699,0.171793269,0
5664,-0.023988898,0.166920958,0
5665,-0.052953493,0.164114261,0
5666,0.107452965,0.168343153,0
5667,0.098183904,0.188569574,0
5668,-0.073885307,0.195969597,0
5669,0.006096603,0.191218037,0
5670,-0.036735342,0.172288591,0
5671,0.015898524,0.168061543,0
5672,0.131078453,0.16281104,0
5673,0.070896615,0.150195293,0
5674,-0.003919391,0.155488059,0
5675,-0.176635056,0.160306845,0
5676,0.011322598,0.133354412,0
5677,-0.017212396,0.152864058,0
5678,0.142076931,0.160321232,0
5679,0.018694952,0.162276732,0
5680,-0.15261706,0.160456244,0
5681,-0.045210833,0.157062105,0
5682,0.055946918,0.150442029,0
5683,0.115849695,0.162687129,0
5684,-0.095849965,0.160776078,0
5685,-0.170054926,0.18617345,0
5686,-0.164593385,0.167731243,0
5687,-0.199002531,0.168161801,0
5688,0.143705818,0.121794413,0
5689,-0.154510718,0.150296885,0
5690,-0.034882148,0.19237592,0
5691,0.072275206,0.175636765,0
5692,0.086185539,0.173124144,0
5693,0.184284905,0.181272647,0
5694,0.09952257,0.143089065,0
5695,0.176406307,0.129414198,0
5696,-0.069526064,0.105643175,0
5697,-0.168766976,0.160585544,0
5698,-0.117779235,0.12410722,0
5699,-0.119879857,0.174058012,0
5700,-0.089719843,0.172060395,0
5701,0.144050312,0.15513131,0
5702,-0.12259734,0.176940207,0
5703,-0.000914633,0.132660623,0
5704,-0.028723618,0.149436677,0
5705,0.070004587,0.148289055,0
5706,0.035551207,0.148299615,0
5707,0.106753503,0.146920782,0
5708,0.057055751,0.136440257,0
5709,0.14329877,0.14117984,0
5710,0.057309054,0.133709271,0
5711,0.179763111,0.162316859,0
5712,0.168864582,0.127617891,0
5713,0.021037356,0.147158406,0
5714,0.053741091,0.153846594,0
5715,0.004598166,0.162918568,0
5716,0.118760966,0.161017156,0
5717,-0.190913636,0.179182295,0
5718,-0.187939425,0.150902543,0
5719,0.112977104,0.116340987,0
5720,0.046835668,0.153310763,0
5721,-0.021612711,0.170232533,0
5722,0.081724561,0.158554516,0
5723,-0.167757624,0.162460697,0
5724,0.175718248,0.147958139,0
5725,0.019242123,0.157161441,0
5726,0.067512992,0.162812222,0
5727,0.069019001,0.14220047,0
5728,-0.052468397,0.134024043,0
5729,-0.162803553,0.141401305,0
5730,0.064444791,0.141800893,0
5731,-0.08120738,0.151218014,0
5732,-0.185242241,0.146748712,0
5733,0.022545928,0.201554845,0
5734,-0.198594597,0.181796554,0
5735,-0.152385902,0.162993556,0
5736,0.197119077,0.146232907,0
5737,0.004457744,0.175610155,0
5738,-0.01675442,0.1662351,0
5739,0.01094427,0.167390454,0
5740,-0.059175869,0.165014339,0
5741,0.176923772,0.170448327,0
5742,-0.094297005,0.116325826,0
5743,0.162190996,0.141326559,0
5744,-0.068057297,0.105341886,0
5745,-0.108861732,0.155148781,0
5746,0.067116448,0.1260631,0
5747,0.183298631,0.147652508,0
5748,-0.021771007,0.150474783,0
5749,0.101638911,0.15565824,0
5750,0.018163839,0.148832065,0
5751,-0.184403885,0.160016818,0
5752,0.190126291,0.185344054,0
5753,-0.137719535,0.215535458,0
5754,-0.121702631,0.195424594,0
5755,-0.117542635,0.194526803,0
5756,0.162277384,0.162860139,0
5757,-0.025174769,0.207451926,0
5758,0.158581867,0.181480724,0
5759,-0.083339497,0.19501932,0
5760,-0.076181481,0.174240228,0
5761,-0.155286675,0.189652325,0
5762,-0.081328999,0.13064111,0
5763,-0.157831361,0.168056834,0
5764,-0.134107059,0.194349475,0
5765,0.16283246,0.199424516,0
5766,0.119900322,0.217443274,0
5767,0.027434814,0.180903156,0
5768,-0.158074529,0.177360535,0
5769,0.022526171,0.189171628,0
5770,-0.109739617,0.171403749,0
5771,-0.007774932,0.19256686,0
5772,-0.187109182,0.176254854,0
5773,0.110493062,0.213626818,0
5774,-0.031590052,0.162289312,0
5775,0.08171731,0.156229769,0
5776,-0.177995731,0.175917485,0
5777,0.055045721,0.16124529,0
5778,0.069774934,0.149640714,0
5779,0.197110947,0.160331048,0
5780,-0.047008333,0.129437504,0
5781,-0.0730888,0.150236308,0
5782,0.06675278,0.17786766,0
5783,0.119913333,0.178980761,0
5784,0.134844774,0.162350058,0
5785,0.160751178,0.178239906,0
5786,0.029459225,0.125027716,0
5787,0.041745554,0.149776383,0
5788,-0.163704797,0.160998802,0
5789,-0.161312395,0.112562166,0
5790,0.017943801,0.153728741,0
5791,-0.064855111,0.156063584,0
5792,-0.119368472,0.152463779,0
5793,0.081186785,0.135933269,0
5794,-0.08864517,0.167309021,0
5795,-0.082067969,0.141300101,0
5796,0.070160601,0.14904428,0
5797,0.032370946,0.160129791,0
5798,-0.048300319,0.152015953,0
5799,-0.08021057,0.168545312,0
5800,0.041280143,0.161353449,0
5801,0.083231758,0.156847957,0
5802,-0.02396849,0.144267573,0
5803,0.164885329,0.151446521,0
5804,-0.077684555,0.135263743,0
5805,-0.10402443,0.16042374,0
5806,0.067994188,0.149526818,0
5807,-0.151370813,0.159671825,0
5808,0.099174168,0.17115808,0
5809,-0.097912195,0.152752735,0
